# ----------------------------------------
# 보고서 개요
# 계정: APP_러닝라이프
# 속성: 러닝라이프
# ----------------------------------------
#  
# 시작일: 20250101
# 종료일: 20260601
N주,활성 사용자
0204,15795,4096,647
0205,15565,4022,579
0206,15178,4007,536
0207,15018,3978,567
0208,15091,4081,862
0209,14940,4084,699
0210,15060,4178,802
0211,15208,4421,974
0212,15300,4498,715
0213,15533,4771,830
0214,15882,5100,921
0215,16319,5433,1231
0216,16613,5749,1072
0217,16844,5932,1022
0218,17110,5960,995
0219,17341,6246,1085
0220,17646,6473,1104
0221,18026,6610,1085
0222,18232,6502,1081
0223,18822,6499,1074
0224,19273,6629,1089
0225,19583,6728,1021
0226,19793,6707,991
0227,20056,6542,893
0228,20193,6279,807
0229,20505,6202,1025
0230,20797,6045,926
0231,20932,5993,1036
0232,21094,5867,940
0233,21231,5718,884
0234,21310,5607,789
0235,21515,5601,803
0236,21732,5562,968
0237,22054,5588,935
0238,22158,5612,1079
0239,22488,5654,982
0240,22689,5712,946
0241,22668,5797,869
0242,22850,5955,987
0243,22938,6012,1086
0244,22932,6108,1164
0245,22855,6205,1121
0246,22820,6203,1039
0247,22867,6284,1088
0248,22754,6339,921
0249,22642,6256,942
0250,22679,6400,1226
0251,22620,6427,1260
0252,22593,6438,1235
0253,23193,7062,1670
0254,23730,7537,1513
0255,24019,8038,1437
0256,24464,8729,1686
0257,24993,9169,1699
0258,25774,9697,1880
0259,26356,10269,1816
0260,26968,10316,1682
0261,27440,10254,1576
0262,27921,10284,1407
0263,28637,10403,1748
0264,29184,10350,1582
0265,29700,10150,1624
0266,30268,9940,1492
0267,30692,9589,1314
0268,31132,9539,1664
0269,32167,10107,1944
0270,33031,10458,2248
0271,33700,10663,2048
0272,34186,10595,1698
0273,34607,10621,1696
0274,35129,10785,1575
0275,35558,10761,1509
0276,35874,10405,1455
0277,36062,9757,1363
0278,36354,9229,1301
0279,36278,8570,847
0280,35666,7494,573
0281,35541,6978,1032
0282,35561,6589,1112
0283,35011,6379,1255
0284,34475,6184,1311
0285,34073,6103,1332
0286,33261,6046,766
0287,32636,6575,1210
0288,31933,6501,949
0289,31206,6421,1036
0290,30561,6313,1079
0291,30172,6226,1172
0292,29651,6020,1037
0293,28952,6213,1068
0294,28425,6036,906
0295,27773,6054,912
0296,27285,6004,948
0297,26745,5937,936
0298,26183,5893,1117
0299,25504,5854,1020
0300,24770,5716,973
0301,24086,5719,893
0302,23431,5688,865
0303,22811,5630,853
0304,22109,5549,858
0305,21753,5556,1099
0306,21341,5571,983
0307,21165,5715,1073
0308,20809,5825,982
0309,20374,5343,396
0310,20216,4845,334
0311,19642,4414,402
0312,19088,3855,491
0313,18471,3335,420
0314,17898,2835,693
0315,17212,2268,426
0316,16847,2247,340
0317,16269,2329,534
0318,15775,2277,378
0319,15292,2458,759
0320,14857,2582,617
0321,14357,2478,442
0322,13923,2481,440
0323,13446,2600,552
0324,12974,2539,391
0325,12474,2542,370
0326,12100,2472,573
0327,11662,2415,588
0328,11128,2357,358
0329,10654,2324,380
0330,10150,2176,344
0331,9699,2161,351
0332,9261,2129,308
0333,8924,2133,547
0334,8521,2054,445
0335,7967,2062,380
0336,7486,2020,324
0337,6821,1980,277
0338,6193,1892,247
0339,6175,1947,394
0340,6206,1795,381
0341,6209,1741,400
0342,6168,1711,357
0343,6139,1724,352
0344,6053,1750,342
0345,6009,1791,269
0346,5983,1752,285
0347,5931,1732,340
0348,5930,1709,394
0349,5850,1856,616
0350,5742,1856,373
0351,5738,1974,595
0352,5655,1954,225
0353,5429,1802,0
0354,5307,1610,1
0355,5193,1391,5
0356,4951,1027,2
0357,4746,763,0
0358,4607,232,0
0359,4462,10,2
0360,4344,11,1
